playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
25279.0,Antjuan Buffett,M,Raw,25.0,99.8,255.0,310.0,162.5
15433.0,Timothy Fritz,M,Raw,33.0,107.0,275.0,292.5,197.5
2096.0,Erik Melgaard,M,Raw,24.5,91.1,225.0,220.0,120.0
10195.0,David Muster,M,Single-ply,30.0,89.36,267.5,267.5,167.5
27502.0,Steve MacNeil,M,Multi-ply,32.0,134.72,421.84,281.23,317.51
7999.0,Thomas Coleman,M,Single-ply,21.0,74.3,100.0,100.0,90.0
27916.0,Josh Gregory,M,Wraps,21.0,109.95,297.1,347.0,192.78
5017.0,Erik Carpenter,M,Raw,19.0,130.9,202.5,245.0,137.5
25122.0,Terry Clemens,M,Wraps,45.5,74.62,201.85,183.7,113.4
17833.0,Emelie Pettersson,F,Raw,36.5,116.58,222.5,210.0,130.0
23284.0,James Bell,M,Single-ply,15.0,75.0,102.06,142.88,74.84
18994.0,Cyrus Tyler,M,Raw,19.5,73.8,175.0,187.5,107.5
18284.0,Stephanie Lunday,F,Raw,28.0,86.0,85.0,112.5,57.5
24570.0,James Stoval,M,Raw,73.0,75.39,127.5,170.0,77.5
20304.0,Sarah Sparks,F,Raw,28.5,70.1,95.0,105.0,47.5
2757.0,Seth Phillips,M,Wraps,21.0,109.77,256.28,260.82,204.12
6397.0,Justin Sproul,M,Single-ply,28.0,126.2,285.0,245.0,200.0
10077.0,Anastasiya Zakharchenko,F,Raw,17.5,42.65,82.5,115.0,45.0
13930.0,Tony Rodriguez,F,Single-ply,23.5,81.3,165.0,165.0,77.5
27954.0,Pedro Pontes,M,Single-ply,34.0,66.8,245.0,225.0,165.0
14082.0,Nick Upmann,M,Raw,15.0,93.25,142.5,167.5,95.0
2097.0,Hsin-Wei Huang,M,Single-ply,21.5,72.75,220.0,300.0,145.0
8329.0,Anthony Hirst,M,Raw,15.5,58.55,115.0,85.0,65.0
25075.0,Hendrick Hoepelman,M,Raw,26.5,80.6,162.5,192.5,125.0
22008.0,Sara Powers,F,Wraps,37.0,80.29,110.0,147.5,60.0
9028.0,Steven Tyrrell,M,Raw,25.5,104.75,300.0,275.0,170.0
3471.0,Ray Valdez,M,Raw,22.0,73.45,210.0,252.5,125.0
12889.0,Fanni Vajda,F,Raw,17.5,105.24,155.0,165.0,80.0
14472.0,John Mastin,M,Raw,39.0,109.1,212.5,237.5,170.0
16230.0,Donald Man,M,Raw,20.5,115.6,200.0,225.0,117.5
24650.0,Jordan Dunlap,F,Raw,19.5,55.2,102.5,122.5,60.0
18555.0,Al Caslow,M,Multi-ply,30.0,82.5,412.77,306.17,244.94
18509.0,Stephen Malcik,M,Raw,35.0,106.0,195.0,230.0,150.0
1733.0,Hari Singh Cheema,M,Raw,61.5,73.71,160.0,187.5,110.0
24974.0,Jacqueline Flowers,F,Raw,18.0,57.9,72.5,92.5,37.5
18394.0,Carl Olav Christoffersen,M,Single-ply,23.5,89.9,312.5,292.5,187.5
29688.0,Christian Veltman,M,Raw,24.0,98.25,170.0,202.5,105.0
1283.0,Julio De Villa,M,Raw,20.5,90.9,165.0,187.5,102.5
12485.0,Connie Gulovsen,F,Raw,60.0,96.4,87.5,137.5,67.5
12448.0,Erick Alvarado,M,Single-ply,16.5,123.3,275.0,235.0,150.0
10028.0,David Patterson,M,Raw,30.0,94.3,190.0,225.0,120.0
21621.0,Alex Ochs,M,Single-ply,15.5,109.8,225.0,212.5,125.0
1019.0,Charles Clements,M,Raw,28.5,80.5,192.5,202.5,135.0
16184.0,Neil Martin,M,Wraps,41.0,81.6,260.0,260.0,125.0
27651.0,Daniel Mahan,M,Raw,50.0,89.5,227.5,255.0,137.5
9518.0,Sonny Bruns,M,Wraps,37.0,128.91,210.0,227.5,150.0
25051.0,Maddie Herr,F,Wraps,25.0,78.3,130.0,145.0,70.0
19194.0,Alexander Bodden,M,Single-ply,17.5,106.2,157.5,185.0,102.5
17520.0,Erica Gomez,F,Raw,25.0,67.5,112.5,142.5,65.0
1651.0,James Wierzba,M,Raw,23.0,87.27,212.5,257.5,150.0
830.0,Roni Peltonen,M,Raw,16.5,101.33,240.5,245.0,115.0
1169.0,Joakim Joergensen,M,Raw,22.5,92.18,245.0,287.5,165.0
10720.0,Omar Ferrer,M,Raw,20.0,85.1,147.5,145.0,75.0
25782.0,Jason Legrand,M,Wraps,24.0,106.96,410.0,335.0,210.0
6256.0,Rich Stecker,M,Wraps,26.0,66.04,165.0,192.5,125.0
5469.0,Kara Morison,F,Raw,25.0,55.5,90.0,97.5,52.5
16044.0,Sarah Hand,F,Raw,27.5,71.2,125.0,167.5,67.5
28059.0,Izabella Fernandez,F,Raw,14.0,77.0,65.0,95.0,40.0
10258.0,Natalie Freed,F,Raw,23.0,51.14,90.0,127.5,67.5
16063.0,Jonathan Plotz,M,Raw,20.5,88.5,182.5,235.0,117.5
17251.0,Mujeeb Salim,M,Wraps,27.0,66.9,190.0,217.5,130.0
11166.0,Marie Balgamwalla,F,Raw,40.0,90.0,102.5,137.5,52.5
29131.0,Alex Escobedo,M,Wraps,24.0,108.36,306.17,306.17,195.04
5093.0,Violeta Chebotar,F,Raw,22.5,46.14,120.0,130.0,82.0
21817.0,Chad Mara,M,Raw,18.5,80.34,160.0,217.5,115.0
541.0,Michael Arenella,M,Raw,15.0,65.36,117.5,125.0,80.0
9324.0,Michael Howard,M,Wraps,31.0,100.0,277.5,297.5,185.0
17047.0,Markus de Jesus,M,Raw,22.0,74.3,195.0,260.0,157.5
12693.0,Jack Weiss,M,Single-ply,83.0,73.4,80.0,140.0,47.5
22738.0,Makala Davis,F,Wraps,25.0,122.85,182.5,220.0,92.5
29007.0,Joe Torres,M,Raw,27.0,99.95,207.5,212.5,152.5
3390.0,Aaron Quigley,M,Raw,37.0,82.5,190.0,215.0,137.5
12080.0,Sander Pohjala,M,Raw,17.5,62.8,140.0,160.0,87.5
11154.0,Laura Hohman,F,Raw,39.5,76.6,92.5,120.0,50.0
14226.0,Cory Campbell,M,Multi-ply,,74.62,277.5,257.5,220.0
16977.0,Michelle Arnold,F,Wraps,45.0,89.9,120.0,130.0,70.0
16029.0,Leslie Franklin,F,Wraps,36.0,59.0,165.0,170.0,77.5
29904.0,Aleksey Sheykin,M,Wraps,29.0,89.9,250.0,300.0,175.0
10775.0,Troy Mulkey,M,Wraps,24.0,106.8,295.0,295.0,195.0
11005.0,John Gatewood,M,Raw,56.0,97.1,80.0,100.0,55.0
3959.0,Jaakko Raudaskoski,M,Raw,21.5,72.5,192.5,232.5,122.5
6643.0,Bonnie Aerts,F,Single-ply,48.0,50.62,60.0,95.0,45.0
23225.0,Reese Hui,M,Raw,18.5,79.0,160.0,205.0,97.5
20815.0,Melissa Ho,F,Raw,21.5,60.8,95.0,112.5,47.5
16100.0,Tatyana Budkina,F,Wraps,37.0,47.5,70.0,100.0,37.5
16087.0,Jonathan Akin,M,Raw,25.0,67.1,152.5,215.0,112.5
3586.0,Jeris Hall,M,Raw,34.0,110.0,222.5,275.0,200.0
26975.0,Joseph McMahan,M,Wraps,56.0,66.1,140.0,170.0,135.0
2563.0,Miia Liimatainen,F,Raw,25.5,50.45,122.5,157.5,65.0
10822.0,Dustin Lillie,M,Wraps,27.0,97.8,190.0,242.5,147.5
26696.0,Benjamin Roussopoulos,M,Raw,14.5,78.4,107.5,142.5,75.0
5036.0,Ted Rutledge,M,Raw,64.5,103.5,180.0,200.0,107.5
1080.0,Cassi Goucher,F,Raw,24.0,55.8,87.5,102.5,60.0
5891.0,Anna Ryzhkova,F,Single-ply,26.5,56.86,217.5,190.0,135.0
26661.0,Angelo Poulich,M,Single-ply,25.0,106.5,310.0,320.0,210.0
14537.0,JuJu Yang,F,Multi-ply,32.0,88.6,255.0,182.5,62.5
21350.0,Dylan Gaspar,M,Raw,23.0,67.2,160.0,165.0,120.0
2023.0,Kamila Kasperska,F,Single-ply,22.5,81.83,220.0,190.0,115.0
13109.0,Christian Wright,M,Raw,32.0,105.7,202.5,237.5,137.5
29876.0,Brendan Coad,M,Single-ply,22.0,94.8,145.0,190.0,92.5
7909.0,Marjaana Vahasantanen,F,Raw,40.5,62.49,140.0,142.5,77.5
28047.0,Melanie Krygyer,F,Raw,32.0,82.5,137.5,155.0,72.5
23705.0,Gonzalo Herrera,M,Wraps,25.0,121.0,230.0,220.0,152.5
16610.0,Helene Faccio,F,Wraps,49.0,54.0,117.5,155.0,57.5
1013.0,Gabrielle Dotson,F,Raw,22.5,55.1,127.5,140.0,55.0
14871.0,Wen Chang Ya,F,Single-ply,23.5,85.84,260.0,225.0,130.0
18313.0,Viki Han,F,Raw,21.5,78.0,95.0,100.0,47.5
9235.0,Scott Schwartz,M,Wraps,26.0,89.58,265.0,310.0,170.0
5251.0,Ashton Parsons,F,Raw,27.0,46.1,77.5,92.5,42.5
9596.0,Holly Klink,F,Raw,45.5,56.2,75.0,115.0,62.5
2179.0,Alicia Sabadi,F,Raw,30.5,77.05,95.0,120.0,47.5
17081.0,George Wilson,M,Wraps,65.0,101.79,181.44,215.46,170.1
17508.0,Marie-Claude Dutrillaux,F,Raw,60.5,46.4,62.5,96.0,43.0
23762.0,Miriam Brenes,F,Single-ply,36.5,83.7,62.5,75.0,35.0
12087.0,Martin Esparza,M,Wraps,24.0,88.09,250.0,275.0,155.0
21573.0,Gladys Cazares,F,Raw,23.0,67.5,115.0,142.5,55.0
5110.0,Taylor Miller,F,Raw,23.5,67.6,102.5,160.0,57.5
24286.0,Kala Espinoza,F,Raw,32.0,59.42,100.0,122.5,57.5
1778.0,Anthony Pancorbo,M,Raw,25.5,72.8,217.5,250.0,155.0
26815.0,Dakota Hanson,F,Raw,20.0,69.0,85.0,110.0,55.0
19018.0,Ross Reppond,M,Wraps,23.0,81.65,175.0,212.5,120.0
15379.0,Stacey Ogea,F,Raw,44.5,78.4,130.0,150.0,55.0
23928.0,Todd Straub,M,Single-ply,19.0,72.15,195.0,220.0,140.0
7604.0,Arief Hunter,M,Raw,23.5,92.1,250.0,285.0,152.5
19873.0,Rex Parsons,M,Raw,20.5,103.75,232.5,267.5,172.5
13944.0,Arif Immamdeen,M,Single-ply,22.5,65.12,210.0,215.0,117.5
17421.0,Ryan Norton,M,Raw,28.5,92.7,205.0,235.0,125.0
27130.0,Micah Nibbs,M,Raw,20.5,73.4,160.0,240.0,127.5
29912.0,Kelvin Kenney,M,Raw,46.5,79.7,130.0,170.0,100.0
24889.0,Mario Mikah,M,Raw,23.0,66.59,137.5,145.0,92.5
19033.0,Sarah Cooke,F,Raw,32.0,65.9,80.0,115.0,55.0
10473.0,Johnny Lazo,M,Wraps,28.0,87.0,230.0,237.5,125.0
14933.0,Ben Poon,M,Raw,34.5,73.1,175.0,225.0,100.0
19363.0,Sergio Jimenez,M,Raw,15.5,58.65,120.0,137.5,70.0
18931.0,Hassan El Belghiti,M,Single-ply,34.5,67.18,280.0,315.0,160.0
5132.0,Chad Tucker,M,Wraps,21.0,71.67,181.44,213.19,99.79
2159.0,Joshua Kiggen,M,Raw,17.5,91.55,240.0,260.0,150.0
11329.0,Christopher Morehouse,M,Raw,32.0,81.5,192.5,227.5,137.5
25498.0,Matt Huey,M,Raw,35.0,95.6,170.0,172.5,120.0
14042.0,Marcus Galindo,M,Raw,11.5,73.3,127.5,130.0,52.5
14566.0,Krissy Medina,F,Wraps,34.0,81.0,160.0,165.0,65.0
6445.0,Rocky Manual Jr,M,Raw,27.0,72.4,175.0,217.5,150.0
3967.0,Gabriel García,M,Raw,19.5,72.8,170.0,182.5,92.5
1428.0,Regina Hackney,F,Single-ply,77.5,82.44,95.0,112.5,70.0
3081.0,Evelyn Herrera,F,Raw,40.5,78.3,137.5,150.0,75.0
2520.0,Charlie Dickson,M,Raw,21.5,86.2,280.0,292.5,175.0
11754.0,Dennis Carmickle,M,Raw,39.0,122.1,232.5,277.5,137.5
24417.0,Hunter Gagner,M,Raw,17.5,74.95,180.0,205.0,115.0
10047.0,Vanessa Ferla,F,Raw,32.0,47.5,92.5,122.5,65.5
27897.0,Angie Torres,F,Raw,46.0,88.54,52.5,90.0,37.5
27118.0,Joe Robinette,M,Raw,34.0,147.0,205.0,230.0,157.5
6019.0,Shane Kokolis,M,Raw,26.5,81.3,200.0,252.5,137.5
16832.0,Laura Bevilaqua,F,Raw,22.5,62.1,75.0,97.5,50.0
16898.0,John Kephart,M,Raw,28.0,100.0,220.0,282.5,147.5
25860.0,Gregory Wentworth,M,Raw,19.5,82.9,145.0,215.0,110.0
22379.0,Taylor Franks,F,Single-ply,17.0,50.9,120.0,122.5,57.5
22656.0,Sean Muir,M,Raw,45.5,73.0,60.0,110.0,122.5
3727.0,Vanessa Gale,F,Raw,28.5,61.25,122.5,142.5,60.0
23737.0,Matthew Tracy,M,Raw,27.0,108.0,267.5,275.0,180.0
8553.0,John Kirkpatrick,M,Multi-ply,44.0,120.2,410.0,265.0,240.0
22663.0,Catherine Devaney,F,Raw,21.5,54.4,105.0,132.5,57.5
28385.0,May Rodgers,F,Raw,54.0,70.95,85.0,112.5,42.5
23679.0,Caleb Cattermole,M,Wraps,22.0,108.6,255.0,255.0,170.0
9496.0,Charlie Chester,F,Raw,18.5,87.07,160.0,170.0,70.0
6251.0,Jessica Okimura,F,Wraps,25.0,43.6,118.0,138.0,65.0
5926.0,Joe Janno,M,Multi-ply,43.0,138.01,232.5,235.0,157.5
18844.0,Rebecca Foster,F,Raw,37.0,103.87,130.0,175.0,80.0
16406.0,David Mielcarek,M,Raw,26.0,73.35,150.0,160.0,87.5
18450.0,Josh Woodham,M,Wraps,20.0,81.3,232.5,230.0,145.0
18037.0,Nathaniel Smith,M,Raw,28.5,114.1,200.0,240.0,137.5
8894.0,Michael McGuire,M,Raw,21.0,139.1,205.0,222.5,145.0
8706.0,Kaitlyn Fratus,F,Raw,23.5,56.9,120.0,117.5,55.0
1376.0,Leanna Taylor,F,Raw,24.5,69.2,97.5,125.0,42.5
1724.0,Yesenia Tovar,F,Raw,25.0,67.5,107.5,125.0,47.5
3754.0,Archili Shashurashvili,M,Raw,27.5,107.9,300.0,280.0,195.0
10517.0,Ethan Young,M,Raw,27.0,89.54,245.0,272.5,150.0
25036.0,Kyreecus Welch,M,Wraps,21.0,64.8,172.5,185.0,117.5
20567.0,Hannah Frigon,F,Raw,26.5,82.7,135.0,167.5,72.5
28519.0,Jesse Marvin,M,Wraps,20.0,89.81,230.0,275.0,167.5
4082.0,Jerome Collier,M,Raw,26.5,79.8,135.0,195.0,102.5
26062.0,Paula Stephan,F,Raw,52.0,55.5,60.0,108.0,35.0
11870.0,Jessika Serrato,F,Raw,21.0,85.45,140.0,170.0,65.0
27593.0,Britney Mack,F,Single-ply,17.5,44.48,117.5,115.0,35.0
24858.0,Samantha Bechard,F,Raw,23.0,60.0,167.5,185.0,110.0
22963.0,Zachary Dotas,M,Single-ply,24.5,73.58,290.0,280.0,175.0
20942.0,Kitti Zsido,F,Wraps,21.5,62.8,140.0,155.0,65.0
12500.0,David Muñoz,M,Single-ply,31.0,88.9,250.0,250.0,165.0
13057.0,Charles Jiang,M,Raw,18.5,71.5,167.5,182.5,110.0
19921.0,Jane Krueger,F,Single-ply,17.5,57.0,150.0,175.0,62.5
16140.0,Darryl Wood,M,Wraps,40.0,142.3,220.0,232.5,137.5
23387.0,Dean Kawakami,M,Raw,20.0,64.4,142.5,217.5,95.0
10773.0,Connor Breen,M,Raw,20.5,65.4,140.0,167.5,72.5
25944.0,Roberta Garcia,F,Single-ply,25.0,103.9,137.5,182.5,127.5
20714.0,David Nearing,M,Raw,49.5,112.4,165.0,227.5,120.0
25237.0,Nick Weite,M,Raw,37.5,132.9,332.5,347.5,227.5
25173.0,Tyler Adams,M,Raw,27.0,95.9,227.5,252.5,172.5
9951.0,Miguel López,M,Single-ply,69.5,64.94,155.0,165.5,95.0
14571.0,Max Tooker,M,Single-ply,29.0,120.2,250.0,297.5,165.0
17030.0,Johnny Mazza,M,Raw,35.0,123.7,295.0,327.5,227.5
22765.0,Steven Bowman,M,Wraps,32.0,66.6,212.5,227.5,142.5
23911.0,Nick Stearns,M,Raw,32.0,88.2,197.5,245.0,132.5
29547.0,Mikkel Langseth,M,Wraps,22.0,105.8,285.0,292.5,147.5
14215.0,Alejandra Camarena,F,Raw,28.0,64.65,122.5,155.0,77.5
15997.0,Mel Nodalo Jr,M,Raw,21.0,74.8,172.5,217.5,102.5
7165.0,Dennis Spangenburg,M,Wraps,51.5,109.5,192.78,231.33,90.72
26825.0,Carlos Sandigo,M,Raw,22.0,71.3,142.5,160.0,112.5
24081.0,Eric Olsen,M,Raw,17.5,137.1,122.5,160.0,92.5
11182.0,William Clayton,M,Single-ply,63.5,81.6,185.0,202.5,92.5
29112.0,Josh Ericksen,M,Raw,30.0,97.16,157.5,200.0,100.0
4875.0,Victor Metz,M,Raw,27.0,72.67,200.0,207.5,110.0
10736.0,Brian Cochran,M,Single-ply,41.5,106.29,182.5,200.0,125.0
29361.0,Mark Niadas,M,Wraps,20.0,107.7,265.0,210.0,177.5
15990.0,Frank Wacker,M,Raw,50.0,115.85,225.0,252.5,162.5
21725.0,Lucy Rayner,F,Raw,17.5,56.76,110.0,125.0,72.5
27734.0,Frédéric Mannequin,M,Raw,21.5,65.1,207.5,230.0,135.0
12258.0,Jacqueline Skunda,F,Raw,32.0,81.4,117.5,135.0,57.5
23415.0,Cody Wilson,M,Raw,26.0,81.2,170.0,220.0,132.5
18544.0,Emilio Paez,M,Raw,32.0,109.41,267.5,285.0,187.5
685.0,Nadya Valero,F,Raw,17.5,51.2,100.0,100.0,52.5
11435.0,Maureen Kotzbach-Olson,F,Raw,38.5,61.8,85.0,122.5,62.5
28930.0,Paul Sutphin,M,Multi-ply,61.0,97.6,185.0,220.0,110.0
14291.0,Dana Mancini,F,Raw,25.5,62.3,85.0,100.0,42.5
2461.0,Chris Seville,M,Raw,29.5,82.65,210.0,265.0,140.0
12275.0,Matt Rich,M,Single-ply,32.0,163.29,337.5,215.0,277.5
11889.0,Jesse Schultz,M,Raw,31.0,80.9,160.0,207.5,105.0
7128.0,Edy Garza,F,Single-ply,17.5,77.0,150.0,150.0,72.5
16377.0,Bryan Newman,M,Raw,17.0,67.5,136.08,147.42,81.65
22651.0,Joseph Armas,M,Raw,26.0,65.05,170.0,215.0,115.0
21325.0,Emma Realing,F,Raw,15.5,50.89,70.3,83.9,36.3
5946.0,Janelle Gonzalez,F,Wraps,29.0,57.15,67.5,125.0,50.0
4583.0,Kathryn Martinez-Gilbertson,F,Raw,35.5,82.8,105.0,117.5,60.0
22168.0,Ryan Hamliton,M,Wraps,21.0,98.7,226.8,249.48,165.56
12232.0,Joshua Brown,M,Single-ply,18.5,109.36,322.5,257.5,222.5
26806.0,Conor Ames,M,Raw,28.0,88.95,215.0,250.0,147.5
23953.0,Vladyslav Fedorenko,M,Wraps,22.5,82.5,230.0,210.0,135.0
25511.0,Cruz Holguin,M,Wraps,24.0,108.0,212.5,245.0,167.5
13070.0,Mason White,M,Wraps,21.0,119.6,227.5,230.0,142.5
16905.0,Eric Garcia,M,Wraps,22.0,81.5,237.5,245.0,157.5
25098.0,Charles Higgins,M,Raw,23.0,59.15,137.5,152.5,107.5
28375.0,Andrew Holmes,M,Raw,21.0,74.9,210.0,262.5,147.5
3983.0,Nicki Crapotta,F,Wraps,28.0,59.96,142.5,182.5,80.0
14686.0,Tom Galea,M,Raw,22.5,80.15,202.5,232.5,140.0
6303.0,Sergey Skochek,M,Raw,33.5,65.44,185.0,230.0,167.5
9908.0,Frederick Martinez,M,Raw,48.0,124.42,227.5,295.0,200.0
780.0,Jacob Hart,M,Raw,37.0,93.89,170.1,229.06,115.67
17153.0,Trevor Viboch,M,Raw,28.5,81.82,177.5,197.5,100.0
21991.0,Steve Kowalski,M,Raw,31.0,76.7,155.0,162.5,85.0
5978.0,Ana Geitner,F,Raw,45.5,42.95,90.0,132.5,45.0
25227.0,Raiya Thomure,F,Wraps,17.0,70.49,86.18,102.06,45.36
20131.0,Priscilla Smoot,F,Raw,35.5,45.2,95.0,122.5,60.0
2196.0,Kristy Flower,F,Raw,24.0,81.7,140.0,152.5,65.0
14089.0,Sean Muir,M,Raw,46.5,72.91,207.5,252.5,130.0
24945.0,Rinaldo Visser,M,Single-ply,34.0,98.2,290.0,290.0,235.0
29829.0,Henry Tanuhala,M,Raw,31.5,127.3,250.0,270.0,160.0
20669.0,Alex Barajas,M,Raw,39.0,73.0,160.0,207.5,102.5
24953.0,Rebecca Nunns,F,Raw,26.5,59.8,125.0,155.0,82.5
27457.0,Ferenc Smuk,M,Wraps,65.0,87.85,250.0,250.0,115.0
26792.0,Nita Horton,F,Raw,30.0,67.31,95.0,132.5,55.0
9832.0,Elizabeth Phaiboon,F,Raw,19.5,70.7,125.0,137.5,55.0
26189.0,Brandon Patschke,M,Single-ply,16.5,79.15,152.5,182.5,102.5
6979.0,Jonathan Billheimer,M,Raw,72.0,73.5,105.0,172.5,102.5
18211.0,Martin Phillips,M,Raw,34.5,92.8,197.5,217.5,115.0
11824.0,Brent Miller,M,Raw,36.0,80.7,145.0,205.0,97.5
25538.0,Larry Moody,M,Raw,15.0,51.7,82.5,112.5,65.0
19393.0,Joanna Taunton,F,Raw,39.5,61.45,120.0,170.0,65.0
2376.0,Marcus Jones,M,Wraps,33.0,109.3,205.0,255.0,175.0
24935.0,Dakota Martin,M,Raw,15.0,100.0,147.42,165.56,95.25
20223.0,Cheryl Chang,F,Raw,20.5,55.4,102.5,122.5,57.5
17630.0,Ben Mazcantel,M,Raw,48.0,82.1,149.69,192.78,111.13
23888.0,Craig Berkowitz,M,Raw,53.5,101.3,242.5,245.0,132.5
11483.0,Mark Morthier,M,Raw,51.0,107.86,199.58,226.8,120.2
6511.0,Heidi Bower,F,Raw,51.0,65.3,122.5,130.0,80.0
13279.0,Gregg Gordon,M,Wraps,18.5,103.0,315.0,280.0,175.0
28716.0,Michael Gautreaux,M,Single-ply,32.0,87.45,192.5,197.5,135.0
14473.0,William VanSickle,M,Wraps,55.0,105.8,192.5,227.5,122.5
5439.0,Logan Perez-Braxton,M,Raw,26.0,107.2,190.0,220.0,120.0
10759.0,Nick Tatom,M,Raw,24.0,89.4,200.0,245.0,147.5
26613.0,Teresa Cheng,F,Wraps,35.0,85.6,92.5,75.0,55.0
6493.0,Alejandro Gonzalez,M,Raw,26.0,106.9,227.5,272.5,130.0
8964.0,Noah Johnson,M,Single-ply,16.5,80.6,262.5,257.5,140.0
25138.0,Nino Balsano,M,Wraps,20.5,95.25,204.12,240.4,127.01
5510.0,Justin Ellis,M,Raw,19.5,74.0,160.0,197.5,125.0
5330.0,Mackenzie Andrews,F,Raw,20.0,58.9,132.5,150.0,70.5
27061.0,Jacob De Los Reyes,M,Wraps,21.0,87.45,160.0,210.0,117.5
4531.0,Matt Borquez,M,Wraps,28.0,81.47,258.55,240.4,174.63
9866.0,Armand Mauro,M,Raw,20.0,74.89,182.5,250.0,122.5
15587.0,Kegan Ramsey,M,Raw,28.0,88.3,227.5,317.5,157.5
16749.0,Mike Farr,M,Wraps,24.0,89.81,227.5,272.5,155.0
10142.0,Joshua Williams,M,Single-ply,21.5,82.8,265.0,222.5,165.0
12089.0,Justin Tinsman,M,Raw,22.0,98.1,297.5,312.5,150.0
22804.0,Cooper Brooks,M,Raw,15.0,88.36,192.5,202.5,117.5
16531.0,Lucian York,M,Raw,24.0,97.85,310.0,327.5,205.0
18052.0,Fabrice Houbre,M,Raw,41.5,90.96,225.0,252.5,162.5
11280.0,Steven Roberts,M,Raw,20.0,88.6,215.0,230.0,145.0
28239.0,Marcus Jones,M,Raw,30.0,99.0,195.0,252.5,150.0
24034.0,Wes Johnson,M,Wraps,28.0,108.77,226.8,258.55,149.69
24983.0,Stephen Anderson,M,Raw,21.0,89.3,175.0,217.5,95.0
7788.0,Parker Buhrman,M,Raw,21.5,90.1,230.0,255.0,145.0
3456.0,Steven Davenport,M,Single-ply,45.5,131.39,322.5,320.0,255.0
19655.0,Nancy Sarieh,F,Raw,32.0,71.3,155.0,230.0,80.0
4940.0,Franklin Leon,M,Single-ply,28.5,58.8,260.0,227.5,167.5
9223.0,Melanie Lunghi,F,Wraps,24.0,47.95,87.5,122.5,60.0
26724.0,Joseph Rodrigues,M,Raw,37.0,73.6,180.0,220.0,145.0
22614.0,Cliff Rogers,M,Multi-ply,38.0,99.79,292.5,272.5,227.5
28331.0,Jess Wilcock,F,Wraps,20.0,51.65,102.5,130.0,57.5
14916.0,Krystle Conner,F,Raw,28.0,58.9,125.0,155.0,87.5
23724.0,Gerry Cochran,M,Raw,34.5,114.1,215.0,235.0,142.5
25431.0,Candice Crouse,F,Raw,35.0,51.44,72.5,102.5,40.0
20310.0,Michael White,M,Raw,51.5,73.1,150.0,182.5,107.5
7099.0,Brittany Rabe,F,Single-ply,17.5,69.36,172.5,175.0,92.5
8080.0,Janel Vegter,F,Wraps,25.0,59.5,207.5,195.0,102.5
16462.0,Dmitriy Kulikov,M,Raw,21.0,72.2,165.0,185.0,115.0
23472.0,Pete Wilson,M,Single-ply,80.0,90.0,152.5,160.0,125.0
18631.0,Katie Morio,F,Wraps,37.0,65.6,110.0,120.0,55.0
27249.0,Jordan Collier,M,Wraps,24.0,108.86,265.35,292.57,151.95
29924.0,Jacob Strong,M,Wraps,17.0,88.0,195.0,227.5,142.5
27307.0,Desiree Morgan,F,Raw,26.0,55.93,140.0,167.5,65.0
23835.0,Kevin Perdue,M,Raw,23.0,67.4,117.5,150.0,75.0
25364.0,John Franklin Jr,M,Raw,27.5,116.1,175.0,220.0,120.0
18663.0,Matt Johnson,M,Wraps,20.0,80.2,200.0,227.5,137.5
24507.0,Nelson Woods,M,Raw,21.5,81.25,155.0,192.5,102.5
20281.0,Alexander Lima,M,Raw,30.0,85.6,160.0,205.0,117.5
26940.0,Zach Hahn,M,Wraps,25.0,105.78,235.0,257.5,152.5
23561.0,Kim Bunt,F,Raw,32.5,51.6,62.5,120.0,50.0
9312.0,Libby Fava,F,Raw,41.5,76.3,115.0,120.0,52.5
6172.0,Olivia Mejean,F,Raw,27.0,71.8,130.0,152.5,62.5
3631.0,Mark Hammond,M,Raw,29.0,109.41,147.5,175.0,110.0
16955.0,Matthew Piper,M,Raw,29.0,100.0,185.0,192.5,112.5
6272.0,Mirelle Khoury Geagea,F,Raw,23.5,128.0,157.5,187.5,87.5
25000.0,Khino Brackeen,M,Raw,28.5,80.3,182.5,230.0,130.0
392.0,Robert Case,M,Raw,67.0,102.0,90.0,122.5,85.0
3191.0,Natasha Niznik,F,Wraps,30.0,70.9,90.0,120.0,47.5
16.0,Carlos Daniel Llosa,M,Raw,28.0,82.5,260.0,285.0,170.0
20584.0,Montserrat Hansack,F,Raw,21.0,76.79,112.5,145.0,60.0
19056.0,Anthony Campo,M,Wraps,29.0,89.86,260.82,256.28,149.69
29321.0,Clay Lewis,M,Wraps,20.0,72.57,102.06,149.69,83.91
22548.0,Adrian Sison,M,Raw,20.0,69.6,152.5,185.0,112.5
19877.0,Jonathan Jazwinski,M,Raw,32.0,82.78,190.0,227.5,145.0
26035.0,Evan Dickeson,M,Raw,15.0,96.2,140.0,177.5,90.0
27705.0,Coy Jorden,M,Raw,20.5,82.5,240.0,267.5,160.0
7394.0,Chesley Champion,F,Wraps,19.0,50.71,68.04,120.2,40.82
21223.0,Obed Hernandez,M,Wraps,14.0,90.0,192.5,187.5,117.5
593.0,Abigail Saunders,F,Raw,15.5,67.65,107.5,130.0,45.0
4719.0,Dylan Smith,M,Raw,28.5,101.83,265.0,260.0,205.0
25121.0,Zain Solanki,M,Raw,16.5,69.9,135.0,175.0,75.0
